cell,frac_open,mapping_rate,mt_content,uniq_nuc_frags,dup_level,frip,sequencing_depth,library_size
plate2_pbmc_plate2_057,12.9181,94.88,12.085035000000001,19809.0,0.5126,68.3029,54727,27806.0
plate2_pbmc_plate2_058,19.128,95.06,6.1848849999999995,39711.0,0.499148,52.1628,96029,53187.0
plate2_pbmc_plate2_059,13.7093,94.81,17.499426999999997,21597.0,0.512922,67.5796,62824,32291.0
plate2_pbmc_plate2_060,14.1342,94.9,17.493151,20781.0,0.49378,69.3354,58320,31884.0
plate2_pbmc_plate2_061,12.9541,94.68,7.090160000000001,19394.0,0.501945,70.31,48014,26128.0
plate2_pbmc_plate2_062,14.5725,94.76,13.153960999999999,23240.0,0.514135,66.2481,64323,32957.0
plate2_pbmc_plate2_063,12.8888,94.67,7.622028,18301.0,0.480026,71.0767,44751,25581.0
plate2_pbmc_plate2_064,15.1106,94.86,11.870192999999999,23491.0,0.50584,68.398,62312,33190.0
plate2_pbmc_plate2_065,15.2891,94.75,2.731651,25246.0,0.506409,66.6731,60081,32294.0
plate2_pbmc_plate2_066,13.0979,94.79,13.081173,19349.0,0.49297299999999994,68.0068,51096,28212.0
plate2_pbmc_plate2_067,13.1192,94.72,6.0612,19187.0,0.5038739999999999,71.672,47694,25500.0
plate2_pbmc_plate2_068,16.3361,94.94,14.008304,27544.0,0.527949,63.8491,78618,38765.0
plate2_pbmc_plate2_069,19.6982,95.18,8.094928999999999,41088.0,0.524257,52.6025,107342,54355.0
plate2_pbmc_plate2_070,13.3364,94.67,8.561546,19299.0,0.508694,71.7237,50221,26180.0
plate2_pbmc_plate2_071,13.6054,94.75,17.385963,20846.0,0.5199020000000001,68.244,62267,30847.0
plate2_pbmc_plate2_072,14.2901,94.88,11.589329,23397.0,0.51618,64.5462,63505,32506.0
plate2_pbmc_plate2_073,13.402999999999999,94.64,4.431126,20252.0,0.501365,69.8716,48770,26546.0
plate2_pbmc_plate2_074,11.8445,94.81,14.134468,17356.0,0.520303,69.433,49522,24698.0
plate2_pbmc_plate2_075,11.686,94.67,10.740116,16414.0,0.455334,69.4383,39361,24662.0
plate2_pbmc_plate2_076,14.4886,94.99,18.653111,22564.0,0.5115,67.0849,66825,34280.0
plate2_pbmc_plate2_077,14.4659,94.92,9.777318,23540.0,0.502564,65.5437,60250,32632.0
plate2_pbmc_plate2_078,12.352,94.55,9.625885,17876.0,0.494544,68.3316,45720,25013.0
plate2_pbmc_plate2_079,19.3918,94.89,6.808083,35234.0,0.503793,57.6809,87348,47205.0
plate2_pbmc_plate2_080,14.1449,94.68,8.786369,20503.0,0.494649,70.9405,51938,28419.0
plate2_pbmc_plate2_081,19.4491,95.01,5.422832,34323.0,0.502877,59.748999999999995,83084,45369.0
plate2_pbmc_plate2_082,15.2425,95.0,11.846664,23410.0,0.496072,70.3137,61505,33510.0
plate2_pbmc_plate2_083,12.7476,94.83,16.69803,19920.0,0.494515,65.1696,55354,30241.0
plate2_pbmc_plate2_084,13.0353,94.58,6.973279,18103.0,0.480263,73.389,43446,25117.0
plate2_pbmc_plate2_085,14.5259,95.08,18.832863,22713.0,0.5125,67.7751,67086,34536.0
plate2_pbmc_plate2_086,14.7123,94.93,13.539522,21833.0,0.503646,71.1171,59245,31537.0
plate2_pbmc_plate2_087,11.4555,94.62,8.014921000000001,17261.0,0.497429,68.2121,43171,23633.0
plate2_pbmc_plate2_088,13.2498,94.64,14.286898999999998,20668.0,0.492123,65.4211,55348,30596.0
plate2_pbmc_plate2_089,12.8861,94.67,12.454473,19710.0,0.507147,66.7118,53227,27984.0
plate2_pbmc_plate2_090,14.5831,94.94,10.196111,21385.0,0.500378,72.1875,55067,29871.0
plate2_pbmc_plate2_091,4.8153,94.55,23.129663,7624.0,0.52354,62.0992,24547,12069.0
plate2_pbmc_plate2_092,12.8408,94.77,14.277477,19327.0,0.479451,68.0276,50581,29135.0
plate2_pbmc_plate2_093,14.4406,94.78,11.524823,20958.0,0.494354,71.093,54629,29962.0
plate2_pbmc_plate2_094,13.4149,94.9,6.782901,19996.0,0.49016000000000004,70.4746,48086,27293.0
plate2_pbmc_plate2_095,13.1632,94.72,11.66762,20070.0,0.49468500000000004,67.398,52724,28726.0
plate2_pbmc_plate2_096,12.720999999999998,94.6,11.03588,19315.0,0.46163999999999994,66.3074,46786,28827.0
plate2_pbmc_plate2_097,13.7613,94.88,10.752688000000001,20335.0,0.479509,68.8282,50891,29441.0
plate2_pbmc_plate2_098,13.8079,94.61,5.077273,20453.0,0.502482,70.9287,49988,26951.0
plate2_pbmc_plate2_099,15.0267,94.81,12.830707,23459.0,0.501537,67.4532,63166,33704.0
plate2_pbmc_plate2_100,13.1605,94.58,16.821147,19384.0,0.501444,69.6554,54902,29190.0
plate2_pbmc_plate2_101,13.1112,95.03,9.294414999999999,19733.0,0.500883,68.7221,50075,27273.0
plate2_pbmc_plate2_102,13.0047,94.99,11.056135000000001,19774.0,0.516496,69.0963,53304,27297.0
plate2_pbmc_plate2_103,15.6368,94.86,10.188116,25256.0,0.5159560000000001,66.237,67276,34551.0
plate2_pbmc_plate2_104,15.786,94.77,7.308517999999999,25898.0,0.504267,65.2398,64818,34863.0
plate2_pbmc_plate2_105,12.9727,94.64,5.847894999999999,18966.0,0.49699099999999996,70.7208,47264,25387.0
plate2_pbmc_plate2_106,13.7373,94.85,8.910581,20343.0,0.49963,69.7018,51911,28042.0
plate2_pbmc_plate2_107,14.6018,94.65,3.182418,22026.0,0.509413,71.8571,53465,28193.0
plate2_pbmc_plate2_108,14.4593,95.01,13.49756,21982.0,0.5122359999999999,70.7658,60265,31374.0
plate2_pbmc_plate2_109,13.3603,94.72,10.970861,19890.0,0.508005,71.756,52341,27737.0
plate2_pbmc_plate2_110,12.6237,93.91,9.498747999999999,28202.0,0.450367,47.1777,67672,42132.0
plate2_pbmc_plate2_111,15.2585,95.02,11.197058,23420.0,0.500871,69.0915,61039,33059.0
plate2_pbmc_plate2_112,13.8985,95.23,12.0,20988.0,0.499391,66.6583,54778,29958.0
plate2_pbmc_plate2_113,12.8075,94.81,12.072168,19884.0,0.500376,67.2283,52599,28366.0
plate2_pbmc_plate2_114,14.1769,94.9,6.618188000000001,22858.0,0.493806,65.2239,55782,30986.0
plate2_pbmc_plate2_115,12.8688,94.55,12.51216,18886.0,0.497673,69.836,50253,27179.0
plate2_pbmc_plate2_116,15.7726,94.64,4.285073000000001,25598.0,0.508698,66.4186,62453,33173.0
plate2_pbmc_plate2_117,21.3526,94.3,4.590649,56136.0,0.49099,41.4425,132832,74776.0
plate2_pbmc_plate2_118,14.679,94.85,15.894920999999998,24012.0,0.5143399999999999,65.9842,68794,35152.0
plate2_pbmc_plate2_119,12.328,94.45,10.979030999999999,18722.0,0.486936,66.2498,47669,26883.0
plate2_pbmc_plate2_120,20.3575,94.91,6.460674,38961.0,0.488041,54.7069,92783,53157.0
plate2_pbmc_plate2_121,11.5061,95.33,10.110855,16785.0,0.49324300000000004,69.3033,42358,23656.0
plate2_pbmc_plate2_122,14.1302,94.63,12.9177,22125.0,0.512837,67.69,60815,31345.0
plate2_pbmc_plate2_123,12.0936,94.43,13.635714000000002,18127.0,0.48581599999999997,70.5227,47968,26873.0
plate2_pbmc_plate2_124,13.4429,94.86,16.811843,20342.0,0.50583,68.8689,58506,30450.0
plate2_pbmc_plate2_125,14.2062,94.75,15.163331,21322.0,0.524059,69.8026,61771,30565.0
plate2_pbmc_plate2_126,14.3993,94.94,6.689926,21396.0,0.514267,71.1862,54026,28235.0
plate2_pbmc_plate2_127,14.5725,94.78,9.567977,22230.0,0.523614,71.3774,60645,29912.0
plate2_pbmc_plate2_128,11.0119,94.46,10.21814,16422.0,0.468918,66.1172,39766,24014.0
plate2_pbmc_plate2_129,17.1526,94.83,7.59047,31690.0,0.474179,55.0404,74825,44666.0
plate2_pbmc_plate2_130,11.7446,94.63,11.338435,17031.0,0.505089,69.2462,45889,23942.0
plate2_pbmc_plate2_131,12.2081,94.79,13.717998000000001,18064.0,0.518447,68.793,51139,25641.0
plate2_pbmc_plate2_132,14.3847,94.84,14.592433999999999,23072.0,0.500693,64.5351,63186,33871.0
plate2_pbmc_plate2_133,12.368,94.99,12.747797,19014.0,0.504536,65.5103,50678,27182.0
plate2_pbmc_plate2_134,12.3813,94.63,7.890333,18713.0,0.499766,68.2984,46990,25505.0
plate2_pbmc_plate2_135,13.9518,94.63,7.441744,22164.0,0.493196,64.1422,55322,30338.0
plate2_pbmc_plate2_136,15.1786,94.71,12.246174,23855.0,0.504674,67.1443,63506,33900.0
plate2_pbmc_plate2_137,14.366,94.72,11.091151,22766.0,0.510972,66.0314,61457,31666.0
plate2_pbmc_plate2_138,19.7035,94.78,6.109393,40065.0,0.502425,53.0231,97979,53378.0
plate2_pbmc_plate2_139,13.4363,94.12,4.947431,25495.0,0.46972200000000003,53.8979,58847,35170.0
plate2_pbmc_plate2_140,18.9655,95.03,6.106029,34076.0,0.517021,59.2266,85422,44531.0
plate2_pbmc_plate2_141,13.2857,94.61,6.6891039999999995,19962.0,0.5026729999999999,70.8129,50281,26752.0
